refLocal;idVehiculo
1285218;52741
1249363;52734
282378;50353
1502821;55578
1370508;54026
1142071;-1729011300
1396800;55096
1142063;-1263839015
1302318;54238
1288889;53159
1377365;55096
1012036;-1152899929
1278048;53163
1304876;52860
1463488;-1797370709
1285203;52515
1021987;-1017761961
1463485;-1700724648
1047299;-1011145774
1370035;54848
650903;51753
1089056;-1822630658
1120713;53752
1159446;54026
1252162;54524
1317310;54365
1286444;53483
913884;52759
1305131;-1890862494
1162818;-1320725917
1001700;53072
1022000;-1606689883
1486149;54034
1131886;52865
363867;50678
1404114;-1678432446
1463489;-1288019046
1155417;53972
1833405;56970
1253556;52395
1275708;54642
1378662;55098
927948;-1282076050
1305379;-1144215261
1463484;-1887111557
1463490;-1908721054
1833357;56970
1833359;56970
1305124;-1241614893
1397547;55098
1369967;54848
1276278;53163
1288589;53900
1303906;-1885146706
1365904;55061
1265022;-1320723745
1012364;49626
1402793;-1403671854
1205515;-1513259905
1281231;54425
1378133;55002
1333414;54893
1186850;54031
1391760;54906
1408132;55316
1006685;-1802487487
1332158;54885
1304701;53729
1136678;53822
1404115;-1854432514
1098107;-1954927650
1399950;-1077330688
1078615;53504
1226039;-1637232239
1332878;54885
1162511;54090
1107971;-1938910194
1141381;52827
650902;51753
1240030;53728
942727;52865
1309038;-1027888410
967890;52958
1304176;-1141563386
1259248;54026
1411560;55283
1304715;-1405151555
1398576;54984
1005834;-1288378826
1200640;-1080842894
1381528;54906
1357731;54780
1399949;-1419934155
1152429;53879
1137819;52291
1144401;-1378885180
1309007;54756
1333144;54884
1399951;-1903139642
1356494;55023
1303607;-1977909617
1141529;-1361271759
1229443;-1735199545
1312548;54842
972462;52981
1174770;-1880510201
997947;-1295584131
1463486;-1487360526
1399232;55104
1487658;55500
1267889;54311
1399724;55232
1563191;55157
1564213;-1340743152
1566039;55730
1566380;55729
1567690;55832
1566292;55729
1568464;-1309031679
1575680;55869
1609673;52621
1680909;56265
1593465;55761
1593435;55761
1595439;55746
1616154;55976
1603597;55915
1614220;55968
1621018;55998
1639549;56091
1640270;56105
1640338;56105
1594762;55751
1647854;56054
1664736;55871
1663436;56185
1668259;56197
1666435;56070
1667206;-1363910944
1678239;56245
1692827;56317
1692921;56317
1694314;56146
1690846;56308
1691103;56307
1691494;56310
1691535;56310
1691536;56310
1691537;56310
1691538;56310
1695419;56328
1696274;55884
1683153;56273
1678123;56244
1683250;56274
1684559;56280
1684622;56280
1684634;56280
1692553;56315
1698126;56336
1698020;56336
1700485;56341
1700486;56341
1697361;56335
1698175;56336
1700045;56339
1700069;56339
1700639;56341
1700640;56341
1669912;56205
1131732;52542
1707281;56367
1710673;52621
1705423;56361
1707787;56369
1707792;56369
1710286;56380
1712712;56384
1735605;56484
1709146;56373
1717393;56410
1708940;56373
1717256;56410
1727619;56420
1728966;56456
1729109;56457
1727565;56452
1712962;56391
1737836;56494
1739776;56493
1722601;56431
1722072;56429
1722585;56431
1385648;55166
1744545;56524
1744546;56524
1757697;56605
1757700;56605
1761052;56561
1750499;56540
1750514;56540
1762552;56559
1762551;56559
1763367;56582
1751292;56551
1754021;56573
1767189;56619
1767843;56632
1767874;56632
1768391;56634
1768406;56634
1768327;56634
1769481;56650
1766889;56631
1767021;56631
1769370;56650
1770151;56612
1772259;56654
1794978;56705
1788450;56769
1794858;56705
1794824;56705
1784931;56751
1785006;56751
1787382;56758
1785177;56752
1785367;56755
1779078;56695
1789675;56776
1799564;56796
1791758;56781
1792304;56741
1792305;56741
1828881;56953
1808323;56847
1844952;56912
1804195;56829
1807279;56844
1828992;56953
1815417;56791
1792059;56734
1792058;56734
1844987;56912
1820848;-1465849826
1807929;56846
1825189;56910
1843482;57011
1826731;-1471435730
1828353;56938
1828110;56943
1828191;56943
1828306;56943
1829141;56921
1829142;56921
1828409;56938
1829143;56921
1829145;56921
1823111;56922
1833312;56915
1833835;56674
1825421;56932
1825464;56932
1836360;56981
1838426;56855
1834871;56976
1822727;56928
1823768;56928
1823817;56928
1837762;56986
1839601;56903
1839678;56903
1839679;56903
1840026;56907
1839851;56907
1839805;56907
1839830;56907
1839836;56907
1839840;56907
1839997;56907
1829041;56953
1841741;-1027380808
1828855;56953
1829044;56953
1844484;57010
1813440;56869
1840923;56995
1840944;56995
1824103;56929
1746356;56528
1806655;56838
1844266;57009
1847386;57018
1835521;56980
1835522;56980
1835523;56980
1835524;56980
1850522;57050
1850055;57048
1815798;56877
1850909;57053
1850973;57053
1850624;57052
1815950;56877
1851186;57054
1773493;-1420081831
1854041;-1575394832
1857907;57080
1857872;57080
1858066;57080
1858340;57093
1863023;57112
1858322;57082
1863912;56911
1863929;55446
1865979;57142
1871118;57143
1871121;57143
1871119;57143
1871120;57143
1865728;57150
1866727;57166
1876477;56701
1870664;57145
1891424;57212
1865336;57122
1874827;57136
1872343;57128
1874288;57134
1868203;57163
1873821;57132
1873432;57130
1864664;57124
1859268;57096
1882457;57186
1882465;57186
1882466;57186
1882697;57186
1889475;57209
1794687;56786
1832667;56966
1884192;-1741377759
1883344;57190
1793596;56785
1793597;56785
1882489;57188
1886488;57202
1886854;57204
1864486;57123
1890665;57212
1887384;-1695655870
1887416;-1338149742
1802196;56808
1887623;57042
1891416;57212
1891425;57212
1891434;57212
1891438;57212
1891965;57216
1891999;57216
1902375;57260
1903011;57263
1903152;57263
1903176;57263
1903204;57263
1903290;57264
1903291;57264
1903331;57264
1905061;57271
1905086;57271
1925376;57362
1925377;57362
1897525;57239
1897591;57239
1906510;57277
1906772;57278
1893004;57219
1893091;57219
1893135;57219
1856800;57076
1776636;56669
1776637;56669
1856855;57076
1946964;-1722772703
1908004;57281
1897873;57240
1904689;57270
1909175;56940
1908246;57283
1901617;57257
1901619;57257
1901667;57257
1901740;57257
1910062;57289
1897357;57238
1910341;-1093024095
1897358;57238
1903534;57265
1903535;57265
1902785;57262
1896916;57236
1895415;57231
1894549;57226
1902642;57261
1914135;57307
1914183;57307
1917513;57327
1915080;57312
1921558;57312
1922051;57326
1922790;57316
1923149;57323
1915527;57306
1927011;57388
1949825;57474
1926897;57388
1927027;57388
1927028;57388
1918939;57342
1930204;57397
1930232;57397
1918713;57340
1920809;57354
1933770;57349
1933790;57349
1934036;57367
1933584;57410
1934449;57375
1936387;57418
1924768;57361
1924390;57357
1940884;57028
1940894;57028
1940882;57028
1942558;-1820729010
1943086;57364
1943188;57364
1943256;57364
1945872;57377
1945910;57377
1945823;57377
1946452;-1411085160
1918300;57338
1950375;57382
1925681;57386
1926394;57384
1925988;57386
1948606;57470
1926095;57386
1925968;57386
1952288;57033
1912923;57305
1854632;57069
1855281;57069
1953825;56678
1953830;56678
1954135;56909
1955914;57490
1955947;57490
1956234;57505
1955937;57490
1955966;57490
1955967;57490
1956236;57505
1438038;55388
1232745;54479
1220553;54358
1716398;56405
1797602;-1390902548
1841755;57001
1744635;56524
1910172;57288
1825544;56933
1887389;-1012768969
1887391;-1576629497
1959134;57507
1696651;55196
1695805;56331
1872671;57126
1704613;56357
1778381;56691
1819940;56886
1833750;56971
1860511;57102
1743976;56518
1916125;57333
1930829;57400
1931880;57404
1931730;57403
1952641;57483
1595616;55746
1674999;56229
1822173;56893
1868289;57163
1776090;56669
1903661;57265
1902931;57262
1923965;57321
1952949;57399
1614235;55968
1716785;56409
1831927;56965
1903822;57266
1316043;54365
1839945;56907
1751463;56552
1678338;56245
1870915;57147
1698019;56336
1906874;57278
1780721;56695
1865055;57121
1804323;56829
1813533;56869
1558804;55755
1892359;57217
1349497;-1266105415
1768398;56634
1833100;56915
1866435;57161
1866467;57161
1819414;56887
1854105;56911
1854128;56911
1913679;57302
1854134;56911
1958465;57542
1937732;57378
1810045;54048
1561163;55760
1752714;56357
1791357;56737
1791359;56737
1791360;56737
1704641;56357
1795345;56787
1732406;56390
1892991;57219
1908307;57283
1446161;-1911820289
1458906;52825
1454492;-1597247233
1003278;53074
1454494;-1988351327
1320545;54841
1509041;55596
1454522;-1882385264
1392869;54658
1489185;-1655689088
1509042;55596
1509040;55596
1485585;-1602917387
1519904;-1545205087
1299603;54718
1512866;-1159058302
1455664;-1847803954
1509043;55596
1370571;55031
1489181;-1476566234
1501061;55600
1311769;54815
1502234;-1270123073
1370332;-1464121891
1514605;-1898414676
1498254;53833
1463535;-1814925864
1370591;55053
1476055;-1985376034
1487096;-1751582592
1526509;-1747128219
1527548;-1758855746
701952;51940
1432873;55374
1369101;55119
1563123;52621
1566320;55729
1565794;55730
1565868;55730
1565869;55730
1566034;55730
1566101;55729
1566319;55729
1469440;55447
958675;52621
1618853;55804
1618913;55804
1618763;55804
1618813;55804
1618823;55804
1618888;55804
1618902;55804
1226481;54182
1346912;54946
1630477;-1751987884
1627109;56026
1562882;55819
1633263;-1816367649
1633264;-1757558607
1221790;54268
1634461;-1341790635
1403891;55251
1574448;55871
1639929;56001
1640423;56001
1641254;56109
1641255;56109
1198000;54274
1629071;56034
1629176;56034
1629268;56034
1663549;56185
1404900;55280
1585494;55822
1635959;56043
1666578;-1563233832
1350396;55060
1669245;56202
1669254;56202
1692837;56317
1693824;56321
1693898;56321
1378498;55175
1693825;56321
1693931;56321
1693932;56321
1694330;-1843479526
1378495;55175
1378497;55175
1589733;55884
1695745;55175
1471612;55450
1686183;56287
1672344;56214
1678887;56248
1682420;56271
1551049;55711
1707374;56367
1707375;56367
1337920;54993
1706703;55884
1705502;56362
1702613;56348
1705495;56362
1705496;56362
1705497;56362
1705585;56362
1705586;56362
1705678;56362
1710692;-1854355422
1705494;56362
1710691;-1900459343
1732356;56390
1732374;56390
1739660;-1193629280
1758869;56604
1749960;56543
1372718;55147
964810;52945
1006581;53095
1720567;56253
1792010;56737
1791700;56709
1791652;56709
1791993;56737
1791733;56709
1791736;56709
1799181;56795
1799294;56795
1799482;56796
1011342;50986
1784436;56750
1784486;56750
1784487;56750
1824613;56904
1784393;56750
1802369;56750
1274909;54568
1802974;56810
1802980;56810
1802982;56810
1784372;56750
1784469;56750
1784522;56750
1784546;56750
1810458;56813
1810483;56813
1810511;56813
1810234;56833
1689500;56301
1804712;56835
1503795;55578
1503850;55578
1684404;56279
1765183;56562
1818577;56760
1820827;56887
1820766;56887
1820773;56887
1819387;56887
1819388;56887
1819404;56887
1820787;56887
1821870;56725
1822175;55844
1822198;56760
1823708;56927
1777992;56687
1823631;56927
1825126;56910
967680;52956
1336190;54973
1825124;56910
1825178;56910
1841829;56918
1827505;56282
1685346;56282
1685347;56282
1685523;56282
1777838;56687
1827787;56838
1585924;55821
1829879;56916
1829695;56916
1830001;56916
1829831;56916
1830959;56918
1830833;56918
1836299;56900
1574273;55865
1840639;56918
538045;51116
1846652;56812
1846922;56902
1846926;56902
1846927;56902
1846928;56902
1467975;55446
1846794;56902
1846795;56902
1846929;56902
1846943;56902
1841581;56997
1841378;56997
1841494;56997
1841495;56997
1558368;55744
1841517;56997
1841630;56998
1848061;56282
1840679;56994
1840662;56994
1840719;56994
1840680;56994
1840648;56994
1840649;56994
1840684;56994
1840814;56994
1848592;56994
1840736;56994
1827866;56941
1162672;54069
1850658;57052
1852816;57061
1857331;56911
1857674;57078
1863385;57113
1863386;57113
1863184;57113
1859812;57100
1859818;57100
1860017;57100
1866582;57161
1866477;57161
1866531;57161
1866533;57161
1866534;57161
1870062;57149
1865982;57142
1870464;57146
1866058;57142
1866082;57142
1866386;57161
1866532;57161
1870536;57146
1866001;57142
1865908;57142
1875719;57091
1875747;57091
1875858;57091
1875697;57091
1875698;57091
1875705;57091
1875688;57091
1875748;57091
1875685;57091
1875686;57091
1875687;57091
1875729;57091
1875731;57091
1875750;57091
1875754;57091
1875776;57091
1875849;57091
1875859;57091
1875866;57091
1875907;57089
1876060;57089
1875931;57089
1876008;57089
1876014;57089
1876081;57089
1876121;57089
1865798;57150
1865840;57150
1865841;57150
1166650;53777
1865681;57150
1865744;57150
1865752;57150
1865796;57150
1865801;57150
1865871;57150
669730;51833
1373712;55125
1295939;54181
1876177;57084
234330;50162
238522;50162
1324369;54863
1161989;54052
1714718;56399
1280532;54609
1314429;54829
1869847;57144
1878114;57144
1365858;54609
1570899;55849
1863827;57118
1863849;57118
1093573;53606
1878614;57144
1878656;57144
1878659;57144
1863876;57117
1189107;54177
1196013;53974
1196028;53974
1863712;57116
1663602;56185
1663601;56185
1855685;57070
1882318;56185
1189888;54209
1467954;55446
1467955;55446
1195544;54270
1303979;54726
1889391;57209
1759785;56609
1884784;57195
1884919;57196
1793741;56785
1884812;57196
1882683;57187
1882966;57187
1882624;57187
1882587;57187
1883543;57191
1872222;57141
1872223;57141
1870369;57146
1872164;57141
1872165;57141
1872219;57141
1846843;56902
1666609;56070
1666611;56070
1892738;56700
1900902;57254
1900903;57254
1903217;57263
1892962;57219
1892963;57219
1908180;57282
1902153;57259
1909491;56824
1909533;56824
1909534;56824
1909605;56824
1909606;56824
1909238;57287
1855130;57075
1855187;57075
1910128;57288
1754113;56573
1027646;53208
1902656;57261
1902687;57261
1902688;57261
1902730;57261
1902737;57261
1820715;56887
1820716;56887
1820663;56887
1820677;56887
1820750;56887
1820840;56887
1820813;56887
1820814;56887
1820739;56887
1820752;56887
1820753;56887
1922079;57326
1922228;57326
1923555;57328
1923620;57328
1923775;57321
1923959;57321
1910594;57288
1895681;57230
1895740;57230
1895707;57230
1928498;57329
1928475;57329
1928443;57329
1928329;57332
1928335;57332
1928512;57329
1920089;57347
1920161;57347
1920162;57347
1920118;57347
1920119;57347
1920120;57347
1920258;57347
1920160;57347
1920186;57347
1935057;57372
1937841;57378
1937977;57376
1942221;56826
1605811;52621
1945752;57377
1669237;56202
1197741;54310
1591659;55868
1335318;54949
1394945;55109
1491697;55523
1005214;53072
1636758;56063
1636815;56063
669386;51833
1639460;56091
1394254;55209
1582614;55781
1559546;55733
1631271;56038
1676612;56237
1685115;56282
1664961;56187
1784693;56749
1686178;56287
1791533;56709
1791546;56709
1791517;56709
1245816;54475
1788392;56769
1605200;55932
1610990;55943
1676560;56237
1784757;56749
1784819;56749
1500020;55449
1784439;56750
1803221;56811
1803308;56811
1803248;56811
1765296;56562
1689327;56301
1689328;56301
1689473;56301
1468025;55446
1689268;56301
1689270;56301
1689399;56301
1713824;56396
1802707;56766
1558646;55744
1468024;55446
1336089;54973
1825096;56910
1825218;56910
1825223;56910
1825280;56910
1685101;56282
1825145;56910
1792051;56734
1792132;56734
1685402;56282
1846670;56999
1846676;56999
1830704;56900
1483717;55482
1831011;56918
1560928;55760
1561216;55760
1678168;56245
1829172;56921
1829202;56921
1841815;56918
1685060;56282
1685155;56282
1365878;54609
1827943;56941
1570924;55849
1779817;56692
1749844;56543
1782148;56723
1823599;56927
1844373;57010
1763478;56582
1570847;55849
1162161;54052
1877578;57026
1249595;54465
1846674;56999
1868450;57156
1846678;56999
1870454;57146
1870455;57146
1875888;57089
1878075;57164
1821527;56682
1863339;57113
1870533;57146
1836520;56981
1749192;56542
1820809;56887
1819403;56887
1820713;56887
1820776;56887
1889317;57209
1714990;56401
1820657;56887
1819382;56887
1819383;56887
1820717;56887
1820837;56887
1897502;57239
1897573;57239
1856865;57076
1621398;55999
1957734;57538
1957736;57538
1959054;57507
1812868;56867
1804402;56834
1819450;56884
1855025;57074
1856013;57073
1941501;57435
804031;-1656884897
386873;50719
803059;-1785060709
1185408;54082
618807;-1420282367
1450454;-1092852053
1460029;-1735122003
1007731;53103
1459924;-1509266304
1461456;-1990273812
1203517;-1561634495
1446167;-1726876881
1461279;-1988288061
1137952;-1370153446
1464850;-1306459638
1461150;-1699824744
1446169;-1857501328
1389750;55196
1446168;-1152861555
1461459;-1678496179
1184974;51715
1454523;-1874689835
1449801;-1377859842
1461458;-1817107551
1461280;-1191005185
1441671;-1929042643
1461455;-1714767401
1464805;-1752812188
532945;51092
1459936;-1671727643
1446400;-1818382965
1356560;54958
1404617;-1917288367
1733622;56476
1725733;56445
1759083;56605
1829195;56921
1838508;56855
1838513;56855
1873981;57133
1871011;57147
1925297;57362
1900717;57253
1856788;57076
1917184;57335
1921020;57350
1451730;-1538430548
1955518;57534
1886356;57202
1863908;57100
1953824;56678
1835593;56980
1908316;57283
1769694;56646
1873871;57132
1886141;57200
1768861;56615
1687266;56291
1911179;57293
1948126;-1310725867
1739510;56500
1756106;56595
1705076;56360
1779635;56698
1891516;56711
1856856;57076
1785645;56753
1754931;56577
1924155;57360
1718022;56413
1954975;57532
1877995;57171
1707238;56367
1711653;56385
1895632;57230
1775332;56664
1840261;56992
1774552;56661
1930488;57398
1717378;56410
1812391;56865
1826957;56950
1931493;57402
1800843;56801
1948791;57471
1681105;56265
1914096;57307
1911148;57293
1739479;56500
1729928;56460
1892268;57217
1948250;-1910658535
1948251;-1223157992
1707429;56367
1823586;56927
1910790;57252
1910631;57252
1915884;57300
1854666;57069
1854667;57069
1779143;56696
1923051;57323
1861291;57105
1927712;57391
1832242;56968
1925629;57356
1875303;57157
1889819;57210
1759368;56406
1796088;56789
1870982;57147
1866710;57166
1865320;57122
1706795;56365
1785424;56755
1744840;56525
1684537;56280
1806470;56840
1947178;-1036044224
1948726;57470
1757853;56600
1876272;57084
1626646;56023
1887921;57206
1927433;57391
1641120;56109
1762543;56559
1908302;57283
1925592;57356
1771638;56616
1928020;57325
1917280;57335
1725706;56445
1853640;57063
1917870;57336
1798734;56793
1927922;57325
1920733;57354
1508853;55596
1588195;55799
1669305;56202
1669306;56202
1704679;56357
1797057;-1035922055
1839829;56907
1887965;57206
1956439;57511
1470080;55442
1552233;55179
1372965;55145
1862038;57106
1678318;56245
1722228;56430
1627185;56026
1951130;56395
1837596;56986
1785647;56753
1924129;57360
1668662;56198
1755041;56577
1874621;57135
1914887;57312
1672254;56214
1932257;57407
1642664;56079
1594803;55751
1698818;56085
1723050;56434
1753763;56569
1643634;56116
1729978;56460
1892305;57217
1921436;57352
1679058;56248
1957644;57540
1787871;56768
1917273;57335
1775045;56663
1874287;57134
1897392;57238
1954965;57532
1856057;57073
1683104;56273
1748359;56535
1675414;56231
1700200;56339
1893018;57219
1927730;57391
1748373;56535
1925587;57356
1910918;57292
1754429;56570
1618311;55988
1960086;57512
1952787;57484
1744346;56520
1841583;56997
1958880;57544
1688653;56298
1759182;56607
1782737;56742
1904268;57268
1908386;57283
1904292;57268
1775103;56663
1605298;55932
1696778;56333
1874336;57134
1747940;56533
1932745;56972
1758979;56605
1770112;56612
1839437;56991
1834287;56973
1713760;56396
1958952;57544
1957675;57538
1779211;56698
1411262;55283
1727481;56452
1949355;57473
1730136;56461
1935660;57413
1957919;57539
1771716;56616
1951998;57381
1807605;56839
1927138;57389
1668383;56197
1841883;56822
1818967;56883
1868954;57154
1809239;56851
1848169;57022
1927707;57391
1927790;57391
1705874;56363
1955069;57532
1882692;57186
1929314;57393
1696768;56333
1744379;56520
1782409;56724
1807231;56844
1810800;56860
1683190;56274
1729111;56457
1753598;56571
1769382;56650
1891699;56711
1844838;56912
1690829;56308
1958911;57544
1626729;56023
1862166;57106
1648280;56088
1678218;56245
1730050;56461
1870453;57146
1955098;57532
1755258;56578
1882511;57186
1794993;56787
1958094;57540
1900672;57253
1829564;56958
1777425;56685
1777485;56685
1904842;57270
1779545;56697
1616156;55976
1671564;56200
1818087;56684
1835592;56980
1958251;57540
1870855;57147
1746004;56526
1959998;57512
1756204;56599
1898553;57243
1449767;-1460486647
1461353;-1433778056
1685049;56282
1685048;56282
1785678;56753
1696776;56333
1567735;55832
1751748;56547
1792710;56782
1816950;56878
1746812;56530
1827443;56952
1862164;57106
1885330;57197
1903845;57266
1932844;56972
1948204;-1984992630
1948238;-1281604344
1463495;-1896708917
1461474;-1832355899
1461433;-1150301263
1349479;-1752332780
1647849;56054
1678216;56245
1692678;56315
1692550;56315
1692551;56315
1700145;56339
1701543;56345
1716810;56409
1728617;56456
1704678;56357
1755156;56578
1761490;56560
1748870;56537
1821350;-1501496855
1837741;56986
1839849;56907
1839936;56907
1840014;56907
1843872;57009
1900689;57253
1856906;57076
1912303;57297
1912301;57297
1912302;57297
1912304;57297
1744365;56520
1722209;56430
1759194;56607
1862167;57106
1678219;56245
1717778;56411
1811883;56858
1747850;56534
1651229;56133
1754335;56574
1797700;56675
1776572;56668
1718516;56416
1718519;56416
1718517;56416
1722292;56430
1872672;57126
1935560;57413
1793112;56783
1865080;57121
1704158;56355
1958769;57543
1769406;56650
1729110;56457
1267888;54311
1757783;56600
1888029;57206
1910625;57252
1855572;57069
1855120;57075
1851205;57054
1951951;57381
1891228;57213
1937359;57374
1812969;56868
1910866;57292
1640383;56105
1754368;56570
1817001;56879
1922352;57317
1915824;57331
1908301;57283
1641126;56109
1806484;56840
1618575;55989
1757858;56600
1838493;56855
1866436;57161
1958645;57544
1959170;57507
1686289;56287
1668591;56198
1754949;56577
1870446;57146
1948898;57471
1718584;56416
1718585;56416
1847846;57021
1908290;57283
1641817;56112
1787366;56758
1807939;56846
1862179;57106
1370710;55083
1350563;55060
1791757;56781
1702530;56348
1747280;56531
1683121;56273
1750468;56540
1770256;56612
1833681;56971
1930788;57400
1621174;55998
1668315;56197
1674919;56229
1722290;56430
1722470;56431
1749955;56543
1755970;56595
1887947;57206
1888038;57206
1870745;57145
1868332;57163
1903471;57264
1908609;57285
1666594;55954
1760973;56561
1614153;55968
1940920;57028
1808896;56849
1871624;57139
1856036;57073
1792387;56741
1858217;57082
1892526;57218
1862156;57106
1850666;57052
1874103;57133
1808895;56849
1871623;57139
1621014;55998
1903840;57266
1832769;56966
1749370;56538
1947075;-1581615433
1948622;57470
1952921;57484
1688556;56298
1692566;56315
1902548;57261
1849841;57048
1641117;56109
1704634;56357
1704636;56357
1704633;56357
1704635;56357
1846976;56816
1958215;57540
1785646;56753
1861212;57105
1925036;57360
1446316;-1662277178
1407237;-1481446420
1408337;-1315770750
1408333;-1415068931
1408329;-1021948193
1878756;57174
1759390;55789
1865071;57121
1714331;56398
1627093;56026
1904284;57268
1951161;56395
1904629;57269
1441806;55327
1886469;57202
1828412;56938
1733375;56474
1870354;56672
1698147;56336
1785117;56752
1855212;57075
1851147;57054
1897542;57239
1914291;57310
1301661;53274
1288853;-1597160664
1361030;54190
1710719;-1618774047
1838410;56855
1839668;56903
1584146;55777
1897675;57239
1775078;56663
1874224;57134
1666535;56032
1949337;57473
1767091;56619
1809253;56851
1812560;56866
1947144;-1192839449
1948710;57470
1733303;56474
1838386;56855
1925599;57356
1621020;55998
1640899;56080
1621118;55998
1762456;56559
1776273;56670
1850656;57052
1850746;57052
1893106;57219
1917374;57335
1858785;57094
1891189;57213
1958243;57540
1727486;56452
1935598;57413
1913699;57302
1853638;57063
1903334;57264
1807960;56846
1641844;56112
1787393;56758
1768255;56633
1789529;56777
1835991;56978
1936778;57411
1805825;56831
1819228;56884
1793639;56785
1911175;57293
1689196;56300
1704455;56356
1739506;56500
1760394;56586
1768867;56615
1794763;56705
1821716;56682
1847320;57018
1913616;57302
1954153;56909
1954284;56909
1955837;57490
1925067;57360
1949082;57472
1949534;57474
1867401;57160
1935553;57413
1731551;56467
1820480;56890
1789293;56777
1873838;57132
1864830;57120
1873490;57131
1802236;56808
1896111;57233
1956300;57505
1353538;55069
1374436;55131
1558863;55755
1457487;55405
1730047;56461
1910003;57289
1911186;57293
1739518;56500
1922892;57316
1751462;56552
1891555;56711
1808971;56849
1871716;57139
1855050;57074
1641919;56112
1787468;56758
1792360;56741
1792114;56734
1807862;56846
1796639;56736
1905859;57274
1791984;56781
1900077;57249
1844394;57010
1865056;57121
1936677;57411
1932687;57407
1863148;57112
1904692;57270
1894043;57223
1701629;56345
1846374;57017
1707921;56369
1850883;57053
1824078;56929
1833341;56970
1782603;56724
1814178;56868
1669282;56202
1683987;56277
1683384;56274
1708650;56372
1785311;56752
1785065;56751
1807394;56844
1954643;57370
1790082;56777
1790083;56777
1744050;56525
1815024;56871
1801062;56802
1641124;56109
1697274;56335
1742187;56511
1835591;56980
1643092;56117
1866206;57162
1873362;57130
1859107;57096
1925586;57356
1789859;56774
1789860;56774
1809058;56704
1794540;56786
1928702;57392
1812577;56866
1717408;56410
1757673;56605
1863399;57113
1927697;57391
1956368;56859
1643655;56116
1947139;-1266797960
1948707;57470
1226005;54414
1408136;55316
1465634;55471
1333740;54842
1304897;-1984409298
1408225;55316
1206526;54030
1408224;55316
1505883;51784
1408192;55316
1408189;55316
1448595;55130
1220566;54358
1501835;52921
1371714;55130
1448605;55130
1438450;55388
1560890;55232
1561221;55232
1573596;55611
1571652;55864
1573807;55341
1573601;55341
1574832;55611
1593419;55761
1677992;56244
1821620;56682
1817086;56879
1853562;57063
1893000;57219
1898270;57242
1897411;57238
1940834;57028
1935462;57413
1925985;57386
1340859;54998
1438451;55388
1399167;55104
1438578;55388
1353386;55073
1353394;55073
1531588;55528
1507144;55611
1507187;55611
1867520;57160
1621062;55998
1821634;56682
1952968;56489
1718481;56416
1774126;56659
1870719;57145
1954065;56909
1828938;56953
1711600;56385
1711601;56385
1711602;56385
1711603;56385
1883309;57190
1749057;56542
1794553;56786
1928617;57392
1627190;56026
1951120;56395
1640261;56105
1850676;57052
1929783;57393
1799164;56795
1929343;57395
1907907;57281
1788206;56765
1914355;57310
1744857;56525
1831922;56965
1838454;56855
1385579;55096
1795031;56787
1929713;57396
1932104;57405
1940655;57433
1910828;57252
1945909;57377
1861027;57104
1891229;57213
1940496;57433
1948116;-1652215338
1813962;56864
1813981;56864
1404584;55255
1352879;54931
1446052;-1070654830
1450903;55402
1392881;-1171828442
1352880;54931
1384325;55095
1498235;53833
1341502;54203
1474778;53833
1378924;54906
1433197;55374
1381316;55159
1489979;55499
1630042;-1755626868
1585555;55822
1666468;-1448601245
1666595;55954
1311919;54795
1687550;56293
1687751;56293
1696286;55905
1696288;55905
1696291;55905
1695303;56328
1551083;55711
1551084;55711
1676974;56239
1707807;56369
1680314;56259
1758799;56604
1384660;55154
1810110;56810
1803155;56811
1819386;56887
1821919;56725
1836514;56981
1849874;57048
1852907;57061
1852743;57061
1857680;57078
1876026;57089
1909427;57287
1909457;57287
1602021;55914
1157791;53871
1157792;53871
1728642;56456
714060;-1632748508
1791501;56709
1791506;56709
1788357;56769
1803324;56811
1779168;56697
1412362;-1782802886
1754382;56570
1870542;57146
1957738;57538
1687619;56293
1718345;56414
1744598;56524
1748789;56537
1769316;56650
1812951;56867
1793260;56784
1777411;56685
1785659;56753
1807512;56839
1836280;56978
1883325;57190
1912389;57297
1921704;57313
1929546;57395
1936375;57418
1929368;57394
1948988;57471
749275;-1657803589
449549;-1872310860
632252;-1916533111
731822;50769
429636;-1356559851
433642;-1018701206
111044;-1895367749
496825;51180
897736;-1458544259
649557;50972
111092;-1670172749
575856;50460
576825;49748
1450492;-1069782734
1450491;-1860648218
1450516;-1867010311
1454511;-1905485378
1456293;-1479194815
1418031;-1217434894
1412407;-1638241431
1394138;54688
1424672;-1629452375
1499139;53833
1072159;-1654495799
1460818;-1251165592
1404229;-1614086966
1460491;-1412044742
1406184;-1986942274
1412396;-1068522100
1404233;-1923912589
1412348;-1928866751
492495;-1028409439
1460503;-1708752870
943352;52863
1451710;-1826443875
1402762;-1011511168
1412349;-1940066058
1350377;55053
1404230;-1955362101
1406183;-1158151874
1452996;-1539539807
1446184;-1446532461
1404236;-1762063495
1441699;-1838806715
1455663;-1878568465
1402760;-1157003181
1370631;55078
1446200;-1814386199
1370632;55078
1461240;-1389235247
1424608;-1621846723
1404234;-1855017821
1409390;-1576063051
1404768;-1617883460
1454506;-1042344509
1409361;-1325034563
1162899;-1351123999
1454507;-1751098387
1446185;-1992169125
1404769;-1633726709
1404232;-1954279483
1461370;-1502093091
1471316;-1701462446
1404603;-1199559542
1461153;-1410019187
1404605;-1930107783
1385575;54906
109856;-1772528302
1394140;54688
1412400;-1055723404
1404231;-1079903362
